Detailed Statistics Arrivals  
Destination Airport: Idaho Falls, ID: Idaho Falls Regional (IDA)
Airline: Horizon Air (QX)
Month(s): May, June, July, August, September, and October
Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and 31
Year(s): 1987, 1988, 1989, 1990, 1991, 1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022 and 2023

Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Origin Airport,Scheduled Arrival Time,Actual Arrival Time,Scheduled Elapsed Time (Minutes),Actual Elapsed Time (Minutes),Arrival Delay (Minutes),Wheels-on Time,Taxi-In time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
"QX","07/07/2022","2018","N430QX","SEA","22:52","23:07","116","119","15","23:00","7","12","0","3","0","0"
"QX","07/07/2022","2042","N440QX","BOI","20:05","19:56","60","56","-9","19:51","5","0","0","0","0","0"
"QX","07/07/2023","2018","N644QX","SEA","20:33","20:33","103","102","0","20:29","4","0","0","0","0","0"
"QX","07/08/2021","2018","N426QX","SEA","20:30","20:24","109","105","-6","20:20","4","0","0","0","0","0"
"QX","07/08/2022","2018","N427QX","SEA","22:52","23:00","116","123","8","22:53","7","0","0","0","0","0"
"QX","07/08/2022","2042","N404QX","BOI","20:05","20:02","60","59","-3","19:57","5","0","0","0","0","0"
"QX","07/08/2023","2018","N646QX","SEA","20:33","20:22","103","93","-11","20:17","5","0","0","0","0","0"
"QX","07/09/2021","2018","N440QX","SEA","20:30","20:21","109","106","-9","20:16","5","0","0","0","0","0"
"QX","07/09/2022","2018","N430QX","SEA","22:52","22:41","116","110","-11","22:36","5","0","0","0","0","0"
"QX","07/09/2022","2042","N404QX","BOI","20:05","19:59","60","58","-6","19:55","4","0","0","0","0","0"
"QX","07/09/2023","2018","N646QX","SEA","20:33","20:25","103","98","-8","20:22","3","0","0","0","0","0"
"QX","07/10/2021","2018","N435QX","SEA","20:30","21:53","109","104","83","21:50","3","83","0","0","0","0"
"QX","07/10/2022","2018","N437QX","SEA","22:52","22:40","116","107","-12","22:35","5","0","0","0","0","0"
"QX","07/10/2022","2042","N426QX","BOI","20:05","19:54","60","53","-11","19:51","3","0","0","0","0","0"
"QX","07/10/2023","2018","N651QX","SEA","20:33","20:26","103","97","-7","20:23","3","0","0","0","0","0"
"QX","07/11/2021","2018","N452QX","SEA","20:30","20:40","109","112","10","20:34","6","0","0","0","0","0"
"QX","07/11/2022","2018","N443QX","SEA","22:52","22:56","116","110","4","22:51","5","0","0","0","0","0"
"QX","07/11/2022","2042","N435QX","BOI","20:05","19:50","60","52","-15","19:47","3","0","0","0","0","0"
"QX","07/11/2023","2018","N646QX","SEA","20:33","20:24","103","94","-9","20:20","4","0","0","0","0","0"
"QX","07/12/2021","2018","N421QX","SEA","20:30","20:22","109","106","-8","20:18","4","0","0","0","0","0"
"QX","07/12/2022","2018","N401QX","SEA","22:52","22:41","116","111","-11","22:36","5","0","0","0","0","0"
"QX","07/12/2022","2042","N451QX","BOI","20:05","19:49","60","53","-16","19:45","4","0","0","0","0","0"
"QX","07/12/2023","2018","N637QX","SEA","20:33","20:20","103","93","-13","20:16","4","0","0","0","0","0"
"QX","07/13/2021","2018","N402QX","SEA","20:30","20:26","109","110","-4","20:22","4","0","0","0","0","0"
"QX","07/13/2022","2018","N426QX","SEA","22:52","22:39","116","107","-13","22:35","4","0","0","0","0","0"
"QX","07/13/2022","2042","N443QX","BOI","20:05","19:56","60","56","-9","19:52","4","0","0","0","0","0"
"QX","07/13/2023","2018","N658QX","SEA","20:33","20:20","103","95","-13","20:16","4","0","0","0","0","0"
"QX","07/14/2021","2018","N427QX","SEA","20:30","20:30","109","114","0","20:24","6","0","0","0","0","0"
"QX","07/14/2022","2018","N412QX","SEA","22:52","22:49","116","120","-3","22:43","6","0","0","0","0","0"
"QX","07/14/2022","2042","N400QX","BOI","20:05","20:00","60","57","-5","19:57","3","0","0","0","0","0"
"QX","07/14/2023","2018","N629QX","SEA","20:33","20:25","103","90","-8","20:22","3","0","0","0","0","0"
"QX","07/15/2021","2018","N450QX","SEA","20:30","20:38","109","120","8","20:33","5","0","0","0","0","0"
"QX","07/15/2022","2018","N451QX","SEA","22:52","23:14","116","121","22","23:08","6","0","0","5","0","17"
"QX","07/15/2022","2042","N447QX","BOI","20:05","19:53","60","54","-12","19:48","5","0","0","0","0","0"
"QX","07/15/2023","2018","N629QX","SEA","20:33","20:15","103","91","-18","20:11","4","0","0","0","0","0"
"QX","07/16/2021","2018","N402QX","SEA","20:30","20:31","109","111","1","20:26","5","0","0","0","0","0"
"QX","07/16/2022","2018","N440QX","SEA","22:52","22:47","116","113","-5","22:41","6","0","0","0","0","0"
"QX","07/16/2022","2042","N436QX","BOI","20:05","20:02","60","65","-3","19:57","5","0","0","0","0","0"
"QX","07/16/2023","2018","N638QX","SEA","20:33","20:54","103","98","21","20:51","3","0","0","0","0","21"
"QX","07/17/2021","2018","N447QX","SEA","20:30","20:28","109","111","-2","20:23","5","0","0","0","0","0"
"QX","07/17/2022","2018","N421QX","SEA","22:52","23:03","116","112","11","22:58","5","0","0","0","0","0"
"QX","07/17/2022","2042","N437QX","BOI","20:05","20:11","60","63","6","20:05","6","0","0","0","0","0"
"QX","07/17/2023","2018","N632QX","SEA","20:33","21:07","103","103","34","21:04","3","10","0","0","0","24"
"QX","07/18/2021","2018","N432QX","SEA","20:30","20:28","109","111","-2","20:23","5","0","0","0","0","0"
"QX","07/18/2022","2018","N446QX","SEA","22:52","22:41","116","113","-11","22:36","5","0","0","0","0","0"
"QX","07/18/2022","2042","N444QX","BOI","20:05","19:51","60","56","-14","19:47","4","0","0","0","0","0"
"QX","07/18/2023","2018","N652MK","SEA","20:33","20:30","103","104","-3","20:26","4","0","0","0","0","0"
"QX","07/19/2021","2018","N448QX","SEA","20:30","20:28","109","112","-2","20:23","5","0","0","0","0","0"
"QX","07/19/2022","2018","N451QX","SEA","22:52","22:45","116","114","-7","22:40","5","0","0","0","0","0"
"QX","07/19/2022","2042","N445QX","BOI","20:05","19:54","60","57","-11","19:50","4","0","0","0","0","0"
"QX","07/19/2023","2018","N647QX","SEA","20:33","20:25","103","98","-8","20:21","4","0","0","0","0","0"
"QX","07/20/2021","2018","N445QX","SEA","20:30","20:34","109","114","4","20:30","4","0","0","0","0","0"
"QX","07/20/2022","2018","N426QX","SEA","22:52","22:39","116","111","-13","22:34","5","0","0","0","0","0"
"QX","07/20/2022","2042","N444QX","BOI","20:05","20:01","60","60","-4","19:55","6","0","0","0","0","0"
"QX","07/20/2023","2018","N650QX","SEA","20:33","20:26","103","100","-7","20:22","4","0","0","0","0","0"
"QX","07/21/2021","2018","N404QX","SEA","20:30","20:45","109","121","15","20:40","5","0","0","15","0","0"
"QX","07/21/2022","2018","N405QX","SEA","22:52","22:38","116","109","-14","22:33","5","0","0","0","0","0"
"QX","07/21/2022","2042","N400QX","BOI","20:05","19:58","60","91","-7","19:54","4","0","0","0","0","0"
"QX","07/21/2023","2018","N644QX","SEA","20:33","20:19","103","93","-14","20:15","4","0","0","0","0","0"
"QX","07/22/2021","2018","N453QX","SEA","20:30","20:33","109","109","3","20:28","5","0","0","0","0","0"
"QX","07/22/2022","2018","N440QX","SEA","22:52","22:49","116","118","-3","22:44","5","0","0","0","0","0"
"QX","07/22/2022","2042","N401QX","BOI","20:05","20:00","60","61","-5","19:56","4","0","0","0","0","0"
"QX","07/22/2023","2018","N650QX","SEA","20:33","20:23","103","95","-10","20:19","4","0","0","0","0","0"
"QX","07/23/2021","2018","N450QX","SEA","20:30","20:29","109","105","-1","20:24","5","0","0","0","0","0"
"QX","07/23/2022","2018","N437QX","SEA","22:52","22:53","116","117","1","22:48","5","0","0","0","0","0"
"QX","07/23/2022","2042","N446QX","BOI","20:05","19:52","60","53","-13","19:48","4","0","0","0","0","0"
"QX","07/23/2023","2018","N631QX","SEA","20:33","20:23","103","94","-10","20:20","3","0","0","0","0","0"
"QX","07/24/2021","2018","N430QX","SEA","20:30","20:25","109","108","-5","20:20","5","0","0","0","0","0"
"QX","07/24/2022","2018","N405QX","SEA","22:52","22:41","116","111","-11","22:36","5","0","0","0","0","0"
"QX","07/24/2022","2042","N440QX","BOI","20:05","19:59","60","59","-6","19:54","5","0","0","0","0","0"
"QX","07/24/2023","2018","N636QX","SEA","20:33","20:44","103","109","11","20:40","4","0","0","0","0","0"
"QX","07/25/2021","2018","N432QX","SEA","20:30","20:25","109","107","-5","20:20","5","0","0","0","0","0"
"QX","07/25/2022","2018","N434MK","SEA","22:52","22:57","116","122","5","22:51","6","0","0","0","0","0"
"QX","07/25/2022","2042","N427QX","BOI","20:05","19:54","60","54","-11","19:50","4","0","0","0","0","0"
"QX","07/25/2023","2018","N627QX","SEA","20:33","20:40","103","99","7","20:35","5","0","0","0","0","0"
"QX","07/26/2021","2018","N450QX","SEA","20:30","20:26","109","108","-4","20:21","5","0","0","0","0","0"
"QX","07/26/2022","2018","N440QX","SEA","22:52","23:01","116","116","9","22:57","4","0","0","0","0","0"
"QX","07/26/2022","2042","N443QX","BOI","20:05","19:56","60","55","-9","19:52","4","0","0","0","0","0"
"QX","07/26/2023","2018","N633QX","SEA","20:33","20:22","103","95","-11","20:19","3","0","0","0","0","0"
"QX","07/27/2021","2018","N412QX","SEA","20:30","20:35","109","112","5","20:31","4","0","0","0","0","0"
"QX","07/27/2022","2018","N432QX","SEA","22:52","22:45","116","113","-7","22:41","4","0","0","0","0","0"
"QX","07/27/2022","2042","N421QX","BOI","20:05","20:06","60","56","1","20:02","4","0","0","0","0","0"
"QX","07/27/2023","2018","N643QX","SEA","20:33","20:27","103","100","-6","20:23","4","0","0","0","0","0"
"QX","07/28/2021","2018","N403QX","SEA","20:30","20:42","109","119","12","20:37","5","0","0","0","0","0"
"QX","07/28/2022","2018","N439QX","SEA","22:52","22:51","116","120","-1","22:46","5","0","0","0","0","0"
"QX","07/28/2022","2042","N452QX","BOI","20:05","20:01","60","58","-4","19:57","4","0","0","0","0","0"
"QX","07/28/2023","2018","N657QX","SEA","20:33","20:25","103","100","-8","20:21","4","0","0","0","0","0"
"QX","07/29/2021","2018","N447QX","SEA","20:30","20:31","109","109","1","20:27","4","0","0","0","0","0"
"QX","07/29/2022","2018","N402QX","SEA","22:52","23:25","116","110","33","23:20","5","33","0","0","0","0"
"QX","07/29/2022","2042","N453QX","BOI","20:05","20:11","60","71","6","20:07","4","0","0","0","0","0"
"QX","07/29/2023","2018","N656QX","SEA","20:33","20:38","103","108","5","20:35","3","0","0","0","0","0"
"QX","07/30/2021","2018","N404QX","SEA","20:30","20:51","109","120","21","20:47","4","10","0","11","0","0"
"QX","07/30/2022","2018","N436QX","SEA","22:52","22:42","116","109","-10","22:38","4","0","0","0","0","0"
"QX","07/30/2022","2042","N443QX","BOI","20:05","20:01","60","60","-4","19:58","3","0","0","0","0","0"
"QX","07/30/2023","2018","N644QX","SEA","20:33","20:36","103","110","3","20:30","6","0","0","0","0","0"
"QX","07/31/2021","2018","N448QX","SEA","20:30","20:40","109","116","10","20:36","4","0","0","0","0","0"
"QX","07/31/2022","2018","N452QX","SEA","22:52","22:41","116","111","-11","22:34","7","0","0","0","0","0"
"QX","07/31/2022","2042","N421QX","BOI","20:05","20:00","60","58","-5","19:56","4","0","0","0","0","0"
"QX","07/31/2023","2018","N656QX","SEA","20:33","20:30","103","104","-3","20:22","8","0","0","0","0","0"
"QX","08/01/2021","2018","N400QX","SEA","20:30","20:54","109","126","24","20:48","6","7","0","17","0","0"
"QX","08/01/2022","2018","N402QX","SEA","21:29","21:36","116","110","7","21:32","4","0","0","0","0","0"
"QX","08/01/2022","2042","N438QX","BOI","20:10","20:04","60","62","-6","19:58","6","0","0","0","0","0"
"QX","08/01/2023","2018","N655QX","SEA","20:33","20:26","103","100","-7","20:22","4","0","0","0","0","0"
"QX","08/02/2021","2018","N421QX","SEA","20:30","20:30","109","108","0","20:26","4","0","0","0","0","0"
"QX","08/02/2022","2018","N443QX","SEA","21:29","21:19","116","109","-10","21:14","5","0","0","0","0","0"
"QX","08/02/2022","2042","N403QX","BOI","20:10","19:54","60","54","-16","19:51","3","0","0","0","0","0"
"QX","08/02/2023","2018","N625QX","SEA","20:33","20:23","103","94","-10","20:20","3","0","0","0","0","0"
"QX","08/03/2021","2018","N427QX","SEA","20:30","20:40","109","114","10","20:35","5","0","0","0","0","0"
"QX","08/03/2022","2018","N442QX","SEA","21:29","21:23","116","113","-6","21:12","11","0","0","0","0","0"
"QX","08/03/2022","2042","N436QX","BOI","20:10","20:12","60","67","2","20:08","4","0","0","0","0","0"
"QX","08/03/2023","2018","N653QX","SEA","20:33","20:36","103","106","3","20:33","3","0","0","0","0","0"
"QX","08/04/2021","2018","N435QX","SEA","20:30","20:46","109","125","16","20:41","5","0","0","16","0","0"
"QX","08/04/2022","2018","N444QX","SEA","21:29","22:03","116","114","34","21:58","5","34","0","0","0","0"
"QX","08/04/2022","2042","N405QX","BOI","20:10","20:28","60","58","18","20:23","5","0","0","0","0","18"
"QX","08/04/2023","2018","N632QX","SEA","20:33","20:30","103","102","-3","20:27","3","0","0","0","0","0"
"QX","08/05/2021","2018","N426QX","SEA","20:30","20:50","109","122","20","20:43","7","7","0","13","0","0"
"QX","08/05/2022","2018","N450QX","SEA","21:29","21:25","116","117","-4","21:20","5","0","0","0","0","0"
"QX","08/05/2022","2042","N448QX","BOI","20:10","20:01","60","58","-9","19:57","4","0","0","0","0","0"
"QX","08/05/2023","2018","N644QX","SEA","20:33","20:39","103","113","6","20:36","3","0","0","0","0","0"
"QX","08/06/2021","2018","N427QX","SEA","20:30","20:29","109","110","-1","20:23","6","0","0","0","0","0"
"QX","08/06/2022","2018","N450QX","SEA","21:29","21:21","116","110","-8","21:15","6","0","0","0","0","0"
"QX","08/06/2022","2042","N430QX","BOI","20:10","19:48","60","46","-22","19:45","3","0","0","0","0","0"
"QX","08/06/2023","2018","N624QX","SEA","20:33","20:41","103","100","8","20:39","2","0","0","0","0","0"
"QX","08/07/2021","2018","N452QX","SEA","20:30","20:31","109","106","1","20:26","5","0","0","0","0","0"
"QX","08/07/2022","2018","N436QX","SEA","21:29","21:25","116","115","-4","21:20","5","0","0","0","0","0"
"QX","08/07/2022","2042","N453QX","BOI","20:10","19:50","60","53","-20","19:46","4","0","0","0","0","0"
"QX","08/07/2023","2018","N626QX","SEA","20:33","20:43","103","102","10","20:39","4","0","0","0","0","0"
"QX","08/08/2021","2018","N437QX","SEA","20:30","20:24","109","105","-6","20:20","4","0","0","0","0","0"
"QX","08/08/2022","2018","N401QX","SEA","21:29","21:26","116","114","-3","21:20","6","0","0","0","0","0"
"QX","08/08/2022","2042","N452QX","BOI","20:10","20:05","60","55","-5","20:00","5","0","0","0","0","0"
"QX","08/08/2023","2018","N637QX","SEA","20:33","20:32","103","103","-1","20:28","4","0","0","0","0","0"
"QX","08/09/2021","2018","N451QX","SEA","20:30","20:51","109","109","21","20:47","4","3","0","0","0","18"
"QX","08/09/2022","2018","N427QX","SEA","21:29","21:25","116","114","-4","21:22","3","0","0","0","0","0"
"QX","08/09/2022","2042","N412QX","BOI","20:10","20:08","60","59","-2","20:04","4","0","0","0","0","0"
"QX","08/09/2023","2018","N647QX","SEA","20:33","20:22","103","97","-11","20:19","3","0","0","0","0","0"
"QX","08/10/2021","2018","N402QX","SEA","20:30","20:33","109","114","3","20:29","4","0","0","0","0","0"
"QX","08/10/2022","2018","N403QX","SEA","21:29","21:28","116","120","-1","21:23","5","0","0","0","0","0"
"QX","08/10/2022","2042","N444QX","BOI","20:10","20:00","60","56","-10","19:54","6","0","0","0","0","0"
"QX","08/10/2023","2018","N634QX","SEA","20:33","20:23","103","94","-10","20:20","3","0","0","0","0","0"
"QX","08/11/2021","2018","N403QX","SEA","20:30","20:29","109","111","-1","20:24","5","0","0","0","0","0"
"QX","08/11/2022","2018","N401QX","SEA","21:29","23:42","116","0","0","23:37","5","0","0","0","0","0"
"QX","08/11/2022","2042","N447QX","BOI","20:10","20:20","60","75","10","20:16","4","0","0","0","0","0"
"QX","08/11/2023","2018","N645QX","SEA","20:33","20:42","103","107","9","20:39","3","0","0","0","0","0"
"QX","08/12/2021","2018","N451QX","SEA","20:30","20:46","109","110","16","20:43","3","0","0","1","0","15"
"QX","08/12/2022","2018","N422QX","SEA","21:29","21:36","116","124","7","21:32","4","0","0","0","0","0"
"QX","08/12/2022","2042","N432QX","BOI","20:10","20:10","60","60","0","20:05","5","0","0","0","0","0"
"QX","08/12/2023","2018","N629QX","SEA","20:33","20:30","103","98","-3","20:26","4","0","0","0","0","0"
"QX","08/13/2021","2018","N444QX","SEA","20:30","20:42","109","115","12","20:38","4","0","0","0","0","0"
"QX","08/13/2022","2018","N440QX","SEA","21:29","21:30","116","123","1","21:21","9","0","0","0","0","0"
"QX","08/13/2022","2042","N432QX","BOI","20:10","20:02","60","56","-8","19:58","4","0","0","0","0","0"
"QX","08/13/2023","2018","N632QX","SEA","20:33","20:30","103","104","-3","20:27","3","0","0","0","0","0"
"QX","08/14/2021","2018","N427QX","SEA","20:30","20:27","109","108","-3","20:22","5","0","0","0","0","0"
"QX","08/14/2022","2018","N450QX","SEA","21:29","21:26","116","114","-3","21:20","6","0","0","0","0","0"
"QX","08/14/2022","2042","N432QX","BOI","20:10","19:55","60","54","-15","19:51","4","0","0","0","0","0"
"QX","08/14/2023","2018","N655QX","SEA","20:33","20:37","103","107","4","20:34","3","0","0","0","0","0"
"QX","08/15/2021","2018","N400QX","SEA","20:30","20:26","109","110","-4","20:21","5","0","0","0","0","0"
"QX","08/15/2022","2018","N421QX","SEA","21:29","21:21","116","113","-8","21:17","4","0","0","0","0","0"
"QX","08/15/2022","2042","N422QX","BOI","20:10","19:56","60","54","-14","19:52","4","0","0","0","0","0"
"QX","08/15/2023","2018","N646QX","SEA","20:29","20:31","99","96","2","20:28","3","0","0","0","0","0"
"QX","08/16/2021","2018","N412QX","SEA","20:30","21:02","109","119","32","20:57","5","0","0","10","0","22"
"QX","08/16/2022","2018","N432QX","SEA","21:29","21:22","116","113","-7","21:17","5","0","0","0","0","0"
"QX","08/16/2022","2042","N438QX","BOI","20:10","19:56","60","54","-14","19:53","3","0","0","0","0","0"
"QX","08/16/2023","2018","N632QX","SEA","20:29","20:29","99","103","0","20:26","3","0","0","0","0","0"
"QX","08/17/2021","2018","N404QX","SEA","20:30","20:31","110","115","1","20:26","5","0","0","0","0","0"
"QX","08/17/2022","2018","N404QX","SEA","21:29","21:50","116","122","21","21:45","5","15","0","6","0","0"
"QX","08/17/2022","2042","N427QX","BOI","20:10","20:07","60","60","-3","20:02","5","0","0","0","0","0"
"QX","08/17/2023","2018","N637QX","SEA","20:29","20:35","99","101","6","20:29","6","0","0","0","0","0"
"QX","08/18/2021","2018","N430QX","SEA","20:30","20:41","110","125","11","20:35","6","0","0","0","0","0"
"QX","08/18/2022","2018","N430QX","SEA","21:29","21:33","116","121","4","21:29","4","0","0","0","0","0"
"QX","08/18/2022","2042","N421QX","BOI","20:10","21:44","60","64","94","21:37","7","0","0","4","0","90"
"QX","08/18/2023","2018","N620QX","SEA","20:29","20:27","99","99","-2","20:22","5","0","0","0","0","0"
"QX","08/19/2021","2018","N437QX","SEA","20:30","21:27","110","119","57","21:22","5","48","0","9","0","0"
"QX","08/19/2022","2018","N445QX","SEA","21:29","22:01","116","144","32","21:56","5","0","0","32","0","0"
"QX","08/19/2022","2042","N434MK","BOI","20:10","21:16","60","90","66","21:13","3","0","36","30","0","0"
"QX","08/19/2023","2018","N631QX","SEA","20:29","20:57","99","105","28","20:54","3","22","0","6","0","0"
"QX","08/20/2021","2018","N405QX","SEA","20:30","21:25","110","118","55","21:21","4","47","0","8","0","0"
"QX","08/20/2022","2018","N444QX","SEA","21:29","23:08","116","131","99","23:02","6","0","0","15","0","84"
"QX","08/20/2022","2042","N450QX","BOI","20:10","20:01","60","58","-9","19:56","5","0","0","0","0","0"
"QX","08/20/2023","2018","N651QX","SEA","20:29","20:41","99","104","12","20:37","4","0","0","0","0","0"
"QX","08/21/2021","2018","N400QX","SEA","20:30","22:01","110","0","0","21:53","8","0","0","0","0","0"
"QX","08/21/2022","2018","N404QX","SEA","21:29","22:10","116","146","41","21:35","35","0","0","30","11","0"
"QX","08/21/2022","2042","N445QX","BOI","20:10","20:08","60","61","-2","20:04","4","0","0","0","0","0"
"QX","08/21/2023","2018","N644QX","SEA","20:29","20:55","99","110","26","20:51","4","15","0","11","0","0"
"QX","08/22/2021","2018","N444QX","SEA","20:30","20:20","110","103","-10","20:15","5","0","0","0","0","0"
"QX","08/22/2022","2018","N450QX","SEA","21:29","21:33","116","114","4","21:26","7","0","0","0","0","0"
"QX","08/22/2022","2042","N435QX","BOI","20:10","19:54","60","55","-16","19:51","3","0","0","0","0","0"
"QX","08/22/2023","2018","N635QX","SEA","20:29","21:45","99","96","76","21:41","4","76","0","0","0","0"
"QX","08/23/2021","2018","N448QX","SEA","20:30","20:15","110","100","-15","20:11","4","0","0","0","0","0"
"QX","08/23/2022","2018","N453QX","SEA","21:29","21:15","116","108","-14","21:10","5","0","0","0","0","0"
"QX","08/23/2022","2042","N446QX","BOI","20:10","20:01","60","57","-9","19:56","5","0","0","0","0","0"
"QX","08/23/2023","2018","N638QX","SEA","20:29","20:23","99","97","-6","20:20","3","0","0","0","0","0"
"QX","08/24/2021","2018","N439QX","SEA","20:30","20:28","110","109","-2","20:24","4","0","0","0","0","0"
"QX","08/24/2022","2018","N445QX","SEA","21:29","21:49","116","135","20","21:40","9","0","0","20","0","0"
"QX","08/24/2022","2042","N430QX","BOI","20:10","20:09","60","61","-1","20:05","4","0","0","0","0","0"
"QX","08/24/2023","2018","N622QX","SEA","20:29","20:27","99","99","-2","20:24","3","0","0","0","0","0"
"QX","08/25/2021","2018","N430QX","SEA","20:30","20:28","110","114","-2","20:23","5","0","0","0","0","0"
"QX","08/25/2022","2018","N421QX","SEA","21:29","21:28","116","103","-1","21:23","5","0","0","0","0","0"
"QX","08/25/2022","2042","N445QX","BOI","20:10","19:54","60","52","-16","19:49","5","0","0","0","0","0"
"QX","08/25/2023","2018","N639QX","SEA","20:29","20:18","99","93","-11","20:16","2","0","0","0","0","0"
"QX","08/26/2021","2018","N405QX","SEA","20:30","21:01","110","113","31","20:56","5","0","0","3","0","28"
"QX","08/26/2022","2018","N440QX","SEA","21:29","21:19","116","112","-10","21:14","5","0","0","0","0","0"
"QX","08/26/2022","2042","N427QX","BOI","20:10","20:15","60","58","5","20:10","5","0","0","0","0","0"
"QX","08/26/2023","2018","N658QX","SEA","20:29","20:23","99","98","-6","20:20","3","0","0","0","0","0"
"QX","08/27/2021","2018","N405QX","SEA","20:30","20:17","110","103","-13","20:11","6","0","0","0","0","0"
"QX","08/27/2022","2018","N403QX","SEA","21:29","21:25","116","116","-4","21:14","11","0","0","0","0","0"
"QX","08/27/2022","2042","N447QX","BOI","20:10","21:11","60","68","61","21:05","6","53","0","8","0","0"
"QX","08/27/2023","2018","N653QX","SEA","20:29","20:29","99","100","0","20:23","6","0","0","0","0","0"
"QX","08/28/2021","2018","N405QX","SEA","20:30","20:26","110","108","-4","20:21","5","0","0","0","0","0"
"QX","08/28/2022","2018","N440QX","SEA","21:29","21:16","116","109","-13","21:12","4","0","0","0","0","0"
"QX","08/28/2022","2042","N453QX","BOI","20:10","19:57","60","54","-13","19:53","4","0","0","0","0","0"
"QX","08/28/2023","2018","N654QX","SEA","20:29","20:18","99","95","-11","20:14","4","0","0","0","0","0"
"QX","08/29/2021","2018","N405QX","SEA","20:30","20:22","110","106","-8","20:18","4","0","0","0","0","0"
"QX","08/29/2022","2018","N434MK","SEA","21:29","21:27","116","116","-2","21:23","4","0","0","0","0","0"
"QX","08/29/2022","2042","N405QX","BOI","20:10","20:01","60","57","-9","19:57","4","0","0","0","0","0"
"QX","08/29/2023","2018","N620QX","SEA","20:29","21:22","99","113","53","21:18","4","0","0","14","0","39"
"QX","08/30/2021","2018","N444QX","SEA","20:30","20:22","110","110","-8","20:18","4","0","0","0","0","0"
"QX","08/30/2022","2018","N444QX","SEA","21:29","21:29","116","117","0","21:22","7","0","0","0","0","0"
"QX","08/30/2022","2042","N437QX","BOI","20:10","19:58","60","57","-12","19:53","5","0","0","0","0","0"
"QX","08/30/2023","2018","N658QX","SEA","20:29","20:15","99","88","-14","20:12","3","0","0","0","0","0"
"QX","08/31/2021","2018","N450QX","SEA","20:30","20:19","110","105","-11","20:13","6","0","0","0","0","0"
"QX","08/31/2022","2018","N432QX","SEA","21:29","21:18","116","107","-11","21:12","6","0","0","0","0","0"
"QX","08/31/2022","2042","N450QX","BOI","20:10","19:56","60","52","-14","19:53","3","0","0","0","0","0"
"QX","08/31/2023","2018","N656QX","SEA","20:29","20:27","99","97","-2","20:24","3","0","0","0","0","0"
"QX","09/01/2021","2018","N437QX","SEA","20:30","20:28","110","112","-2","20:23","5","0","0","0","0","0"
"QX","09/01/2022","2018","N405QX","SEA","21:29","21:30","116","113","1","21:24","6","0","0","0","0","0"
"QX","09/01/2022","2042","N438QX","BOI","20:10","20:27","60","61","17","20:22","5","16","0","1","0","0"
"QX","09/02/2021","2018","N402QX","SEA","20:30","20:26","110","110","-4","20:21","5","0","0","0","0","0"
"QX","09/02/2022","2018","N448QX","SEA","21:29","21:33","116","119","4","21:28","5","0","0","0","0","0"
"QX","09/02/2022","2042","N400QX","BOI","20:10","20:03","60","55","-7","19:58","5","0","0","0","0","0"
"QX","09/03/2021","2018","N402QX","SEA","20:30","20:27","110","109","-3","20:21","6","0","0","0","0","0"
"QX","09/03/2022","2018","N405QX","SEA","21:29","21:39","116","114","10","21:35","4","0","0","0","0","0"
"QX","09/03/2022","2042","N427QX","BOI","20:10","19:57","60","51","-13","19:53","4","0","0","0","0","0"
"QX","09/04/2021","2018","N405QX","SEA","20:30","20:37","110","113","7","20:31","6","0","0","0","0","0"
"QX","09/04/2022","2018","N405QX","SEA","21:29","21:35","116","106","6","21:31","4","0","0","0","0","0"
"QX","09/04/2022","2042","N450QX","BOI","20:10","20:07","60","61","-3","20:00","7","0","0","0","0","0"
"QX","09/05/2021","2018","N442QX","SEA","20:30","20:24","110","107","-6","20:20","4","0","0","0","0","0"
"QX","09/05/2022","2018","N451QX","SEA","21:29","21:36","116","109","7","21:31","5","0","0","0","0","0"
"QX","09/05/2022","2042","N400QX","BOI","20:10","20:02","60","56","-8","19:56","6","0","0","0","0","0"
"QX","09/06/2021","2018","N445QX","SEA","20:30","20:21","110","105","-9","20:17","4","0","0","0","0","0"
"QX","09/06/2022","2018","N445QX","SEA","21:29","22:24","116","110","55","22:21","3","55","0","0","0","0"
"QX","09/06/2022","2042","N447QX","BOI","20:10","20:10","60","57","0","20:05","5","0","0","0","0","0"
"QX","09/07/2021","2018","N404QX","SEA","20:30","20:25","110","107","-5","20:20","5","0","0","0","0","0"
"QX","09/07/2022","2018","N625QX","SEA","20:50","21:25","103","98","35","21:20","5","35","0","0","0","0"
"QX","09/07/2022","2042","N451QX","BOI","20:27","20:22","62","58","-5","20:17","5","0","0","0","0","0"
"QX","09/08/2021","2018","N427QX","SEA","21:52","21:53","115","114","1","21:47","6","0","0","0","0","0"
"QX","09/08/2022","2018","N636QX","SEA","20:50","20:53","103","97","3","20:50","3","0","0","0","0","0"
