Detailed Statistics Arrivals  
Destination Airport: Idaho Falls, ID: Idaho Falls Regional (IDA)
Airline: American Airlines Inc. (AA)
Month(s): May, June, July, August, September, and October
Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and 31
Year(s): 1987, 1988, 1989, 1990, 1991, 1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022 and 2023

Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Origin Airport,Scheduled Arrival Time,Actual Arrival Time,Scheduled Elapsed Time (Minutes),Actual Elapsed Time (Minutes),Arrival Delay (Minutes),Wheels-on Time,Taxi-In time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
"AA","05/19/1990","1341","","SLC","22:25","22:28","50","53","3","00:00","0","0","0","0","0","0"
"AA","05/19/1991","1267","","SLC","19:07","19:15","47","49","8","00:00","0","0","0","0","0","0"
"AA","05/19/1992","1267","","SLC","19:12","19:09","51","52","-3","00:00","0","0","0","0","0","0"
"AA","05/19/1993","0301","","SLC","12:45","12:41","45","44","-4","00:00","0","0","0","0","0","0"
"AA","05/19/1993","2287","","SLC","22:05","21:57","47","39","-8","00:00","0","0","0","0","0","0"
"AA","05/20/1988","0209","","SLC","12:32","12:38","49","56","6","00:00","0","0","0","0","0","0"
"AA","05/20/1988","1033","","SLC","22:22","22:15","49","42","-7","00:00","0","0","0","0","0","0"
"AA","05/20/1989","1225","","SLC","12:57","13:03","47","55","6","00:00","0","0","0","0","0","0"
"AA","05/20/1989","1227","","SLC","22:35","22:27","50","42","-8","00:00","0","0","0","0","0","0"
"AA","05/20/1990","1341","","SLC","22:25","22:29","50","40","4","00:00","0","0","0","0","0","0"
"AA","05/20/1991","1267","","SLC","19:07","19:03","47","43","-4","00:00","0","0","0","0","0","0"
"AA","05/20/1992","1267","","SLC","19:12","19:12","51","51","0","00:00","0","0","0","0","0","0"
"AA","05/20/1993","0301","","SLC","12:45","12:44","45","41","-1","00:00","0","0","0","0","0","0"
"AA","05/20/1993","2287","","SLC","22:05","22:03","47","49","-2","00:00","0","0","0","0","0","0"
"AA","05/21/1988","0209","","SLC","12:32","12:45","49","40","13","00:00","0","0","0","0","0","0"
"AA","05/21/1988","1033","","SLC","22:22","22:16","49","43","-6","00:00","0","0","0","0","0","0"
"AA","05/21/1989","1225","","SLC","12:57","12:55","47","45","-2","00:00","0","0","0","0","0","0"
"AA","05/21/1989","1227","","SLC","22:35","22:38","50","53","3","00:00","0","0","0","0","0","0"
"AA","05/21/1990","1225","","SLC","12:52","12:44","47","41","-8","00:00","0","0","0","0","0","0"
"AA","05/21/1990","1341","","SLC","22:25","22:21","50","49","-4","00:00","0","0","0","0","0","0"
"AA","05/21/1991","1267","","SLC","19:07","19:00","47","43","-7","00:00","0","0","0","0","0","0"
"AA","05/21/1992","1267","","SLC","19:12","19:49","51","43","37","00:00","0","0","0","0","0","0"
"AA","05/21/1993","0301","","SLC","12:45","12:46","45","49","1","00:00","0","0","0","0","0","0"
"AA","05/21/1993","2287","","SLC","22:05","22:00","47","42","-5","00:00","0","0","0","0","0","0"
"AA","05/22/1988","0209","","SLC","12:32","12:24","49","41","-8","00:00","0","0","0","0","0","0"
"AA","05/22/1988","1033","","SLC","22:22","22:24","49","51","2","00:00","0","0","0","0","0","0"
"AA","05/22/1989","1225","","SLC","12:57","12:57","47","46","0","00:00","0","0","0","0","0","0"
"AA","05/22/1989","1227","","SLC","22:35","22:32","50","45","-3","00:00","0","0","0","0","0","0"
"AA","05/22/1990","1341","","SLC","22:25","22:30","50","57","5","00:00","0","0","0","0","0","0"
"AA","05/22/1991","1267","","SLC","19:07","19:02","47","42","-5","00:00","0","0","0","0","0","0"
"AA","05/22/1992","1267","","SLC","19:12","19:10","51","49","-2","00:00","0","0","0","0","0","0"
"AA","05/22/1993","2287","","SLC","22:05","22:07","47","45","2","00:00","0","0","0","0","0","0"
"AA","05/23/1988","0209","","SLC","12:32","12:27","49","44","-5","00:00","0","0","0","0","0","0"
"AA","05/23/1988","1033","","SLC","22:22","22:23","49","51","1","00:00","0","0","0","0","0","0"
"AA","05/23/1989","1225","","SLC","12:57","12:50","47","40","-7","00:00","0","0","0","0","0","0"
"AA","05/23/1989","1227","","SLC","22:35","22:34","50","49","-1","00:00","0","0","0","0","0","0"
"AA","05/23/1990","1225","","SLC","12:52","12:50","47","45","-2","00:00","0","0","0","0","0","0"
"AA","05/23/1990","1341","","SLC","22:25","22:18","50","46","-7","00:00","0","0","0","0","0","0"
"AA","05/23/1991","1267","","SLC","19:07","19:15","47","55","8","00:00","0","0","0","0","0","0"
